,awayline,awayodds,awayteam,crowd,date,day,gameID,homeline,homeodds,hometeam,round,time,venue,year
904,15.5,2.95,Collingwood,88395,25/4/15,Saturday,5993,-15.5,1.42,Essendon,4,2:40PM,MCG,2015
905,20.5,3.25,Gold Coast,6917,25/4/15,Saturday,5994,-20.5,1.36,GWS,4,5:40PM,Manuka Oval,2015
906,-12.5,1.53,Hawthorn,50675,25/4/15,Saturday,5995,12.5,2.55,Port Adelaide,4,7:10PM,Adelaide Oval,2015
907,9.5,2.45,Sydney,39009,25/4/15,Saturday,5996,-9.5,1.57,Fremantle,4,6:45PM,Domain Stadium,2015
908,-14.5,1.5,West Coast,16632,26/4/15,Sunday,5997,14.5,2.65,Brisbane,4,1:10PM,Gabba,2015
909,-6.5,1.67,North Melbourne,23452,26/4/15,Sunday,5998,6.5,2.25,Geelong,4,3:20PM,Simonds Stadium,2015
910,-25.5,1.25,Adelaide,19915,26/4/15,Sunday,5999,25.5,4,Western Bulldogs,4,4:40PM,Etihad Stadium,2015
911,-8.5,1.63,Collingwood,71759,1/5/15,Friday,6000,8.5,2.3,Carlton,5,7:50PM,MCG,2015
912,7.5,2.3,Geelong,45228,2/5/15,Saturday,6001,-7.5,1.63,Richmond,5,1:45PM,MCG,2015
913,34.5,5,Western Bulldogs,25541,2/5/15,Saturday,6002,-34.5,1.17,Sydney,5,2:10PM,SCG,2015
914,2.5,2,Brisbane,12464,2/5/15,Saturday,6003,-2.5,1.81,Gold Coast,5,4:35PM,Metricon Stadium,2015
915,-20.5,1.35,Hawthorn,38077,2/5/15,Saturday,6004,20.5,3.15,North Melbourne,5,7:20PM,Etihad Stadium,2015
916,8.5,2.35,GWS,34554,2/5/15,Saturday,6005,-8.5,1.6,West Coast,5,5:40PM,Domain Stadium,2015
917,-30.5,1.17,Fremantle,22892,3/5/15,Sunday,6006,30.5,5,Melbourne,5,1:10PM,MCG,2015
918,-37.5,1.15,Essendon,29869,3/5/15,Sunday,6007,37.5,5.5,St Kilda,5,3:20PM,Etihad Stadium,2015
919,-8.5,1.62,Port Adelaide,49735,3/5/15,Sunday,6008,8.5,2.3,Adelaide,5,4:10PM,Adelaide Oval,2015
920,8.5,2.35,Geelong,52152,8/5/15,Friday,6009,-8.5,1.62,Collingwood,6,7:50PM,MCG,2015
921,12.5,2.6,Richmond,17544,9/5/15,Saturday,6010,-12.5,1.5,North Melbourne,6,1:45PM,Blundstone Arena,2015
922,17.5,3.05,St Kilda,29619,9/5/15,Saturday,6011,-17.5,1.38,Western Bulldogs,6,2:10PM,Etihad Stadium,2015
923,-25.5,1.27,Hawthorn,13556,9/5/15,Saturday,6012,25.5,3.75,GWS,6,4:35PM,Spotless Stadium,2015
924,-38.5,1.12,Adelaide,12464,9/5/15,Saturday,6013,38.5,6.25,Gold Coast,6,5:10PM,Metricon Stadium,2015
925,-30.5,1.17,Sydney,26894,9/5/15,Saturday,6014,30.5,5,Melbourne,6,7:20PM,MCG,2015
926,27.5,4.5,Essendon,37535,9/5/15,Saturday,6015,-27.5,1.2,Fremantle,6,6:10PM,Domain Stadium,2015
927,26.5,4,Brisbane,20273,10/5/15,Sunday,6016,-26.5,1.25,Carlton,6,3:20PM,Etihad Stadium,2015
928,30.5,4.5,West Coast,38508,10/5/15,Sunday,6017,-30.5,1.2,Port Adelaide,6,4:10PM,Adelaide Oval,2015
929,-14.5,1.45,North Melbourne,43972,15/5/15,Friday,6018,14.5,2.75,Essendon,7,7:50PM,Etihad Stadium,2015
930,29.5,4,St Kilda,43532,16/5/15,Saturday,6019,-29.5,1.24,Adelaide,7,1:15PM,Adelaide Oval,2015
931,42.5,6.75,Melbourne,41935,16/5/15,Saturday,6020,-42.5,1.1,Hawthorn,7,2:10PM,MCG,2015
932,-12.5,1.5,GWS,16676,16/5/15,Saturday,6021,12.5,2.6,Carlton,7,4:35PM,Etihad Stadium,2015
933,25.5,3.7,Geelong,28063,16/5/15,Saturday,6022,-25.5,1.27,Sydney,7,7:20PM,ANZ Stadium,2015
934,39.5,7,Gold Coast,26964,16/5/15,Saturday,6023,-39.5,1.1,West Coast,7,5:40PM,Domain Stadium,2015
935,-23.5,1.28,Fremantle,18170,17/5/15,Sunday,6024,23.5,3.65,Western Bulldogs,7,1:10PM,Etihad Stadium,2015
936,-5.5,1.72,Collingwood,59034,17/5/15,Sunday,6025,5.5,2.1,Richmond,7,3:20PM,MCG,2015
937,-32.5,1.2,Port Adelaide,15957,17/5/15,Sunday,6026,32.5,4.5,Brisbane,7,4:40PM,Gabba,2015
938,28.5,4.5,Carlton,32032,22/5/15,Friday,6027,-28.5,1.22,Geelong,8,7:50PM,Etihad Stadium,2015
939,-34.5,1.18,West Coast,23598,23/5/15,Saturday,6028,34.5,5.15,St Kilda,8,1:45PM,Etihad Stadium,2015
940,11.5,2.5,Adelaide,9481,23/5/15,Saturday,6029,-11.5,1.55,GWS,8,2:10PM,Spotless Stadium,2015
941,-24.5,1.28,Collingwood,16440,23/5/15,Saturday,6030,24.5,3.8,Gold Coast,8,4:35PM,Metricon Stadium,2015
942,13.5,2.65,Sydney,63319,23/5/15,Saturday,6031,-13.5,1.5,Hawthorn,8,7:20PM,MCG,2015
943,30.5,4.75,North Melbourne,35836,23/5/15,Saturday,6032,-30.5,1.2,Fremantle,8,5:40PM,Domain Stadium,2015
944,29.5,4.4,Brisbane,36857,24/5/15,Sunday,6033,-29.5,1.23,Essendon,8,1:10PM,Etihad Stadium,2015
945,-17.5,1.39,Western Bulldogs,29381,24/5/15,Sunday,6034,17.5,3.1,Melbourne,8,3:20PM,MCG,2015
946,22.5,3.4,Richmond,45268,24/5/15,Sunday,6035,-22.5,1.33,Port Adelaide,8,4:10PM,Adelaide Oval,2015
947,72.5,17,Carlton,32105,29/5/15,Friday,6036,-72.5,1.02,Sydney,9,7:50PM,SCG,2015
948,68.5,19,Gold Coast,11320,30/5/15,Saturday,6037,-68.5,1.01,Hawthorn,9,1:45PM,Aurora Stadium,2015
949,-15.5,1.47,Port Adelaide,4866,30/5/15,Saturday,6038,15.5,2.75,Melbourne,9,1:40PM,TIO Traegar Park,2015
950,-12.5,1.53,GWS,16395,30/5/15,Saturday,6039,12.5,2.55,Western Bulldogs,9,4:35PM,Etihad Stadium,2015
951,4.5,2.05,Essendon,83804,30/5/15,Saturday,6040,-4.5,1.8,Richmond,9,7:20PM,MCG,2015
952,-23.5,1.28,Fremantle,45518,30/5/15,Saturday,6041,23.5,3.85,Adelaide,9,7:10PM,Adelaide Oval,2015
953,8.5,2.35,St Kilda,16898,31/5/15,Sunday,6042,-8.5,1.62,Brisbane,9,1:10PM,Gabba,2015
954,-2.5,1.84,North Melbourne,43452,31/5/15,Sunday,6043,2.5,2,Collingwood,9,3:20PM,MCG,2015
955,15.5,2.9,Geelong,37676,31/5/15,Sunday,6044,-15.5,1.43,West Coast,9,2:40PM,Domain Stadium,2015
956,26.5,4.25,Richmond,38019,5/6/15,Friday,6045,-26.5,1.25,Fremantle,10,6:10PM,Domain Stadium,2015
957,-23.5,1.32,Adelaide,32035,6/6/15,Saturday,6046,23.5,3.5,Carlton,10,1:40PM,MCG,2015
958,-61.5,1.02,Sydney,13068,6/6/15,Saturday,6047,61.5,15,Gold Coast,10,4:35PM,Metricon Stadium,2015
959,-2.5,1.8,Geelong,40632,6/6/15,Saturday,6048,2.5,2.05,Essendon,10,7:20PM,Etihad Stadium,2015
960,28.5,4,Western Bulldogs,41813,6/6/15,Saturday,6049,-28.5,1.26,Port Adelaide,10,7:10PM,Adelaide Oval,2015
961,45.5,8.5,Brisbane,9079,7/6/15,Sunday,6050,-45.5,1.08,GWS,10,1:10PM,Spotless Stadium,2015
962,-4.5,1.77,West Coast,12011,7/6/15,Sunday,6051,4.5,2.1,North Melbourne,10,3:20PM,Blundstone Arena,2015
963,-57.5,1.03,Hawthorn,33886,7/6/15,Sunday,6052,57.5,14,St Kilda,10,4:40PM,Etihad Stadium,2015
964,-26.5,1.26,Collingwood,66120,8/6/15,Monday,6053,26.5,4,Melbourne,10,3:20PM,MCG,2015
965,14.5,2.8,Geelong,47058,12/6/15,Friday,6054,-14.5,1.46,Port Adelaide,11,7:20PM,Adelaide Oval,2015
966,-45.5,1.06,Fremantle,8911,13/6/15,Saturday,6055,45.5,10,Gold Coast,11,1:40PM,Metricon Stadium,2015
967,39.5,5.75,Essendon,37306,13/6/15,Saturday,6056,-39.5,1.15,West Coast,11,2:35PM,Domain Stadium,2015
968,-14.5,1.5,Sydney,32217,13/6/15,Saturday,6057,14.5,2.65,North Melbourne,11,7:20PM,Etihad Stadium,2015
969,7.5,2.25,GWS,43390,14/6/15,Sunday,6058,-7.5,1.67,Collingwood,11,1:10PM,MCG,2015
970,5.5,2.2,Melbourne,25187,14/6/15,Sunday,6059,-5.5,1.7,St Kilda,11,4:40PM,Etihad Stadium,2015
971,-18.5,1.38,Hawthorn,50023,18/6/15,Thursday,6060,18.5,3.15,Adelaide,12,7:20PM,Adelaide Oval,2015
972,2.5,2.05,West Coast,45178,19/6/15,Friday,6061,-2.5,1.8,Richmond,12,7:50PM,MCG,2015
973,-16.5,1.39,Port Adelaide,27693,20/6/15,Saturday,6062,16.5,3.1,Carlton,12,1:40PM,MCG,2015
974,-17.5,1.38,North Melbourne,7824,20/6/15,Saturday,6063,17.5,3.15,GWS,12,4:35PM,Spotless Stadium,2015
975,25.5,3.8,Brisbane,21129,20/6/15,Saturday,6064,-25.5,1.28,Western Bulldogs,12,7:20PM,Etihad Stadium,2015
976,42.5,7,Melbourne,28007,21/6/15,Sunday,6065,-42.5,1.11,Geelong,12,3:20PM,Simonds Stadium,2015
977,22.5,3.5,Collingwood,37145,25/6/15,Thursday,6066,-22.5,1.33,Fremantle,13,6:10PM,Domain Stadium,2015
978,20.5,3.25,Richmond,37579,26/6/15,Friday,6067,-20.5,1.35,Sydney,13,7:50PM,SCG,2015
979,52.5,9,Essendon,62500,27/6/15,Saturday,6068,-52.5,1.08,Hawthorn,13,1:40PM,MCG,2015
980,-24.5,1.32,Adelaide,18146,27/6/15,Saturday,6069,24.5,3.5,Brisbane,13,4:35PM,Gabba,2015
981,-13.5,1.52,Western Bulldogs,26511,27/6/15,Saturday,6070,13.5,2.6,St Kilda,13,7:20PM,Etihad Stadium,2015
982,17.5,2.9,Gold Coast,30207,28/6/15,Sunday,6071,-17.5,1.43,Carlton,13,3:20PM,Etihad Stadium,2015
983,14.5,2.75,Port Adelaide,28316,2/7/15,Thursday,6072,-14.5,1.47,Sydney,14,7:20PM,SCG,2015
984,-22.5,1.33,Hawthorn,75880,3/7/15,Friday,6073,22.5,3.45,Collingwood,14,7:50PM,MCG,2015
985,34.5,5,GWS,35968,4/7/15,Saturday,6074,-34.5,1.18,Richmond,14,1:40PM,MCG,2015
986,-25.5,1.26,North Melbourne,14444,4/7/15,Saturday,6075,25.5,4,Gold Coast,14,4:35PM,Metricon Stadium,2015
987,16.5,2.9,Carlton,31445,4/7/15,Saturday,6076,-16.5,1.42,Western Bulldogs,14,7:20PM,Etihad Stadium,2015
988,-29.5,1.22,West Coast,11873,4/7/15,Saturday,6077,29.5,4.4,Melbourne,14,7:10PM,TIO Stadium,2015
989,5.5,2.15,St Kilda,38020,5/7/15,Sunday,6078,-5.5,1.73,Essendon,14,1:10PM,Etihad Stadium,2015
990,56.5,15,Brisbane,32970,5/7/15,Sunday,6080,-56.5,1.02,Fremantle,14,2:40PM,Domain Stadium,2015
991,2.5,2,Collingwood,45418,9/7/15,Thursday,6081,-2.5,1.84,Port Adelaide,15,7:20PM,Adelaide Oval,2015
992,21.5,3.4,Carlton,52564,10/7/15,Friday,6082,-21.5,1.33,Richmond,15,7:50PM,MCG,2015
993,-12.5,1.48,Melbourne,38861,11/7/15,Saturday,6083,12.5,2.7,Essendon,15,1:40PM,MCG,2015
994,5.5,2.3,Gold Coast,"9449""",11/7/15,Saturday,6084,-5.5,1.65,Western Bulldogs,15,4:35PM,Cazalys Stadium,2015
995,-3.5,1.77,Geelong,31270,11/7/15,Saturday,6085,3.5,2.1,North Melbourne,15,7:20PM,Etihad Stadium,2015
996,34.5,4.8,Adelaide,38133,11/7/15,Saturday,6086,-34.5,1.18,West Coast,15,5:40PM,Domain Stadium,2015
997,5.5,2.12,St Kilda,9178,12/7/15,Sunday,6087,-5.5,1.75,GWS,15,1:10PM,Spotless Stadium,2015
998,18.5,3.1,Fremantle,16792,12/7/15,Sunday,6088,-18.5,1.39,Hawthorn,15,3:20PM,Aurora Stadium,2015
999,-38.5,1.14,Sydney,16936,12/7/15,Sunday,6089,38.5,6,Brisbane,15,4:40PM,Gabba,2015
1000,30.5,4.6,Essendon,31025,17/7/15,Friday,6090,-30.5,1.22,North Melbourne,16,7:50PM,Etihad Stadium,2015
1001,8.5,2.4,Western Bulldogs,25041,18/7/15,Saturday,6091,-8.5,1.6,Geelong,16,1:45PM,Simonds Stadium,2015
1002,-5.5,1.68,GWS,9589,18/7/15,Saturday,6092,5.5,2.25,Gold Coast,16,2:10PM,Metricon Stadium,2015
1003,-10.5,1.53,West Coast,36527,18/7/15,Saturday,6093,10.5,2.55,Collingwood,16,4:35PM,Etihad Stadium,2015
1004,-10.5,1.57,Hawthorn,37369,18/7/15,Saturday,6094,10.5,2.45,Sydney,16,7:20PM,ANZ Stadium,2015
1005,39.5,6.25,Carlton,33581,18/7/15,Saturday,6095,-39.5,1.14,Fremantle,16,5:40PM,Domain Stadium,2015
1006,8.5,2.35,Brisbane,25149,19/7/15,Sunday,6096,-8.5,1.62,Melbourne,16,1:10PM,MCG,2015
1007,10.5,2.5,Adelaide,54468,19/7/15,Sunday,6097,-10.5,1.55,Port Adelaide,16,2:50PM,Adelaide Oval,2015
1008,-16.5,1.42,Richmond,45722,19/7/15,Sunday,6098,16.5,2.95,St Kilda,16,4:40PM,Etihad Stadium,2015
1009,-65.5,1.02,Hawthorn,26815,24/7/15,Friday,6099,65.5,15,Carlton,17,7:50PM,Etihad Stadium,2015
1010,2.5,2,Geelong,14667,25/7/15,Saturday,6100,-2.5,1.83,GWS,17,1:45PM,Manuka Oval,2015
1011,30.5,4.5,Gold Coast,42656,25/7/15,Saturday,6101,-30.5,1.22,Adelaide,17,1:40PM,Adelaide Oval,2015
1012,2.5,2.1,Fremantle,39777,25/7/15,Saturday,6102,-2.5,1.75,Richmond,17,4:35PM,MCG,2015
1013,-18.5,1.35,Port Adelaide,23705,25/7/15,Saturday,6103,18.5,3.3,Essendon,17,7:20PM,Etihad Stadium,2015
1014,-30.5,1.22,North Melbourne,15563,25/7/15,Saturday,6104,30.5,4.5,Brisbane,17,7:20PM,Gabba,2015
1015,-5.5,1.7,Collingwood,40581,26/7/15,Sunday,6105,5.5,2.2,Western Bulldogs,17,1:10PM,Etihad Stadium,2015
1016,-3.5,1.77,St Kilda,22945,26/7/15,Sunday,6106,3.5,2.1,Melbourne,17,3:20PM,MCG,2015
1017,20.5,3.45,Sydney,38760,26/7/15,Sunday,6107,-20.5,1.33,West Coast,17,2:40PM,Domain Stadium,2015
1018,34.5,4.5,Richmond,66305,31/7/15,Friday,6108,-34.5,1.22,Hawthorn,18,7:50PM,MCG,2015
1019,40.5,6.75,Brisbane,21914,1/8/15,Saturday,6109,-40.5,1.12,Geelong,18,1:45PM,Simonds Stadium,2015
1020,22.5,3.4,Melbourne,37894,1/8/15,Saturday,6110,-22.5,1.33,Collingwood,18,2:10PM,MCG,2015
1021,16.5,2.9,Adelaide,38690,1/8/15,Saturday,6111,-16.5,1.43,Sydney,18,4:35PM,SCG,2015
1022,-36.5,1.15,North Melbourne,25251,1/8/15,Saturday,6112,36.5,5.75,Carlton,18,7:20PM,Etihad Stadium,2015
1023,-49.5,1.08,West Coast,9341,1/8/15,Saturday,6113,49.5,8.5,Gold Coast,18,7:20PM,Metricon Stadium,2015
1024,30.5,4.75,St Kilda,36850,2/8/15,Sunday,6114,-30.5,1.2,Port Adelaide,18,12:40PM,Adelaide Oval,2015
1025,-16.5,1.42,Western Bulldogs,33466,2/8/15,Sunday,6115,16.5,2.95,Essendon,18,3:20PM,Etihad Stadium,2015
1026,27.5,4.5,GWS,34626,2/8/15,Sunday,6116,-27.5,1.22,Fremantle,18,2:40PM,Domain Stadium,2015
1027,-5.5,1.7,Richmond,50094,7/8/15,Friday,6117,5.5,2.2,Adelaide,19,7:20PM,Adelaide Oval,2015
1028,28.5,4.4,Carlton,48133,8/8/15,Saturday,6118,-28.5,1.23,Collingwood,19,1:45PM,MCG,2015
1029,5.5,2.1,Port Adelaide,20590,8/8/15,Saturday,6119,-5.5,1.75,Western Bulldogs,19,2:10PM,Etihad Stadium,2015
1030,-9.5,1.58,Gold Coast,20025,8/8/15,Saturday,6120,9.5,2.45,Brisbane,19,4:35PM,Gabba,2015
1031,-4.5,1.86,Sydney,27910,8/8/15,Saturday,6121,-1.5,1.98,Geelong,19,7:20PM,Simonds Stadium,2015
1032,-9.5,1.55,Hawthorn,34843,8/8/15,Saturday,6122,9.5,2.5,West Coast,19,5:40PM,Domain Stadium,2015
1033,-21.5,1.32,North Melbourne,30695,9/8/15,Sunday,6123,21.5,3.5,Melbourne,19,1:10PM,MCG,2015
1034,27.5,4,Essendon,10093,9/8/15,Sunday,6124,-27.5,1.26,GWS,19,3:20PM,Spotless Stadium,2015
1035,-12.5,1.5,Fremantle,16419,9/8/15,Sunday,6125,12.5,2.65,St Kilda,19,4:40PM,Etihad Stadium,2015
1036,19.5,3.3,Collingwood,38408,14/8/15,Friday,6126,-19.5,1.35,Sydney,20,7:50PM,SCG,2015
1037,-25.5,1.28,Adelaide,25914,15/8/15,Saturday,6127,25.5,3.85,Essendon,20,1:45PM,Etihad Stadium,2015
1038,34.5,5.3,St Kilda,14346,15/8/15,Saturday,6128,-34.5,1.17,North Melbourne,20,2:10PM,Blundstone Arena,2015
1039,25.5,4,GWS,33281,15/8/15,Saturday,6129,-25.5,1.26,Port Adelaide,20,4:05PM,Adelaide Oval,2015
1040,-27.5,1.25,Hawthorn,55802,15/8/15,Saturday,6130,27.5,4.1,Geelong,20,7:20PM,MCG,2015
1041,6.5,2.25,Carlton,17744,15/8/15,Saturday,6131,-6.5,1.67,Brisbane,20,7:20PM,Gabba,2015
1042,41.5,7.5,Gold Coast,38508,16/8/15,Sunday,6132,-41.5,1.1,Richmond,20,1:10PM,MCG,2015
1043,28.5,4.75,Melbourne,27805,16/8/15,Sunday,6133,-28.5,1.2,Western Bulldogs,20,3:20PM,Etihad Stadium,2015
1044,6.5,2.25,West Coast,41959,16/8/15,Sunday,6134,-6.5,1.67,Fremantle,20,2:40PM,Domain Stadium,2015
1045,49.5,8.75,Port Adelaide,28657,21/8/15,Friday,6135,-49.5,1.08,Hawthorn,21,7:50PM,Etihad Stadium,2015
1046,-14.5,1.45,Richmond,63178,22/8/15,Saturday,6136,14.5,2.82,Collingwood,21,1:45PM,MCG,2015
1047,-11.5,1.52,Sydney,19507,22/8/15,Saturday,6137,11.5,2.6,GWS,21,2:10PM,Spotless Stadium,2015
1048,10.5,2.5,Essendon,16253,22/8/15,Saturday,6138,-10.5,1.55,Gold Coast,21,4:35PM,Metricon Stadium,2015
1049,-29.5,1.2,Geelong,25245,22/8/15,Saturday,6139,29.5,4.75,St Kilda,21,7:20PM,Etihad Stadium,2015
1050,48.5,9.25,Brisbane,47527,22/8/15,Saturday,6140,-48.5,1.07,Adelaide,21,7:10PM,Adelaide Oval,2015
1051,5.5,2.15,Fremantle,23857,23/8/15,Sunday,6141,-5.5,1.73,North Melbourne,21,1:10PM,Etihad Stadium,2015
1052,-17.5,1.36,Melbourne,33962,23/8/15,Sunday,6142,17.5,3.25,Carlton,21,3:20PM,MCG,2015
1053,23.5,3.6,Western Bulldogs,37733,23/8/15,Sunday,6143,-23.5,1.31,West Coast,21,2:40PM,Domain Stadium,2015
1054,15.5,2.9,Collingwood,40582,28/8/15,Friday,6144,-15.5,1.43,Geelong,22,7:50PM,MCG,2015
1055,30.5,4.5,Carlton,9538,29/8/15,Saturday,6145,-30.5,1.22,GWS,22,1:45PM,Spotless Stadium,2015
1056,68.5,17,Brisbane,11731,29/8/15,Saturday,6146,-68.5,1.01,Hawthorn,22,2:10PM,Aurora Stadium,2015
1057,6.5,2.3,Western Bulldogs,37299,29/8/15,Saturday,6147,-6.5,1.63,North Melbourne,22,4:35PM,Etihad Stadium,2015
1058,-38.5,1.13,Richmond,37864,29/8/15,Saturday,6148,38.5,6.3,Essendon,22,7:20PM,MCG,2015
1059,-19.5,1.35,Port Adelaide,9343,29/8/15,Saturday,6149,19.5,3.25,Gold Coast,22,7:20PM,Metricon Stadium,2015
1060,-3.5,1.8,West Coast,53445,30/8/15,Sunday,6150,3.5,2.05,Adelaide,22,12:40PM,Adelaide Oval,2015
1061,-28.5,1.22,Sydney,27856,30/8/15,Sunday,6151,28.5,4.5,St Kilda,22,3:20PM,Etihad Stadium,2015
1062,43.5,8.5,Melbourne,33529,30/8/15,Sunday,6152,-43.5,1.08,Fremantle,22,2:40PM,Domain Stadium,2015
1063,23.5,3.5,Essendon,40270,6/9/15,Sunday,6153,-23.5,1.3,Collingwood,23,3:20PM,MCG,2015
1064,48.5,9,North Melbourne,40461,4/9/15,Friday,6154,-48.5,1.07,Richmond,23,7:50PM,Etihad Stadium,2015
1065,72.5,17,Carlton,33182,5/9/15,Saturday,6155,-72.5,1.01,Hawthorn,23,4:40PM,MCG,2015
1066,-8.5,1.68,Adelaide,26128,5/9/15,Saturday,6156,8.5,2.25,Geelong,23,1:05PM,Simonds Stadium,2015
1067,55.5,13,Gold Coast,25424,5/9/15,Saturday,6157,-55.5,1.03,Sydney,23,7:20PM,SCG,2015
1068,-10.5,1.58,GWS,8974,6/9/15,Sunday,6158,10.5,2.4,Melbourne,23,1:10PM,Etihad Stadium,2015
1069,-28.5,1.22,Western Bulldogs,15434,5/9/15,Saturday,6159,28.5,4.5,Brisbane,23,1:45PM,Gabba,2015
1070,58.5,8.5,Fremantle,38633,5/9/15,Saturday,6160,-58.5,1.08,Port Adelaide,23,3:20PM,Adelaide Oval,2015
1071,53.5,12,St Kilda,36165,5/9/15,Saturday,6161,-53.5,1.04,West Coast,23,5:40PM,Domain Stadium,2015
1072,28.5,4.2,West Coast,59455,24/9/11,Saturday,5341,-28.5,1.23,Geelong,Preliminary,2:20PM,MCG,2011
1073,23.5,3.7,Hawthorn,87112,23/9/11,Friday,5340,-23.5,1.28,Collingwood,Preliminary,7:45PM,MCG,2011
1074,16.5,2.85,Carlton,42803,17/9/11,Saturday,5339,-16.5,1.43,West Coast,Semi,5:50PM,Domain Stadium,2011
1075,14.5,2.77,Sydney,55198,16/9/11,Friday,5338,-14.5,1.45,Hawthorn,Semi,7:45PM,MCG,2011
1076,18.5,3.15,Essendon,90161,11/9/11,Sunday,5337,-18.5,1.36,Carlton,Elimination,2:40PM,MCG,2011
1077,30.5,4.75,West Coast,67379,10/9/11,Saturday,5335,-30.5,1.19,Collingwood,Qualifying,2:20PM,MCG,2011
1078,17.5,3.1,Sydney,39205,10/9/11,Saturday,5336,-17.5,1.37,St Kilda,Elimination,7:20PM,Etihad Stadium,2011
1079,6.5,2.19,Hawthorn,73400,9/9/11,Friday,5334,-6.5,1.68,Geelong,Qualifying,7:45PM,MCG,2011
1080,9.5,2.38,St Kilda,93853,2/10/10,Saturday,5146,-9.5,1.61,Collingwood,Grand,2:30PM,MCG,2010
1081,27.5,4.25,Carlton,75706,24/3/16,Thursday,6172,-27.5,1.24,Richmond,1,7:20PM,MCG,2016
1082,-7.5,1.55,GWS,28505,26/3/16,Saturday,6173,7.5,2.5,Melbourne,1,1:40PM,MCG,2016
1083,40.5,5.5,Essendon,16239,26/3/16,Saturday,6174,-40.5,1.16,Gold Coast,1,3:35PM,Metricon Stadium,2016
1084,13.5,2.85,Adelaide,25485,26/3/16,Saturday,6175,-13.5,1.44,North Melbourne,1,7:25PM,Etihad Stadium,2016
1085,10.5,2.4,Collingwood,33857,26/3/16,Saturday,6176,-10.5,1.6,Sydney,1,7:25PM,ANZ Stadium,2016
1086,7.5,2.25,Fremantle,27832,27/3/16,Sunday,6177,-7.5,1.65,Western Bulldogs,1,1:10PM,Etihad Stadium,2016
1087,38.5,5.5,St Kilda,43807,27/3/16,Sunday,6178,-38.5,1.15,Port Adelaide,1,2:50PM,Adelaide Oval,2016
1088,57.5,10,Brisbane,35201,27/3/16,Sunday,6179,-57.5,1.05,West Coast,1,4:40PM,Domain Stadium,2016
1089,-6.5,1.7,Hawthorn,74218,28/3/16,Monday,6180,6.5,2.2,Geelong,1,3:20PM,MCG,2016
1090,-3.5,1.8,Richmond,72761,1/4/16,Friday,6181,3.5,2.05,Collingwood,2,7:50PM,MCG,2016
1091,-1.5,1.91,Port Adelaide,51585,2/4/16,Saturday,6182,1.5,1.95,Adelaide,2,1:15PM,Adelaide Oval,2016
1092,-38.5,1.15,Melbourne,50424,2/4/16,Saturday,6183,38.5,5.5,Essendon,2,2:10PM,MCG,2016
1093,-25.5,1.27,North Melbourne,18021,2/4/16,Saturday,6184,25.5,3.9,Brisbane,2,3:35PM,Gabba,2016
1094,-25.5,1.25,Western Bulldogs,37353,2/4/16,Saturday,6185,25.5,3.95,St Kilda,2,7:25PM,Etihad Stadium,2016
1095,26.5,4.25,Gold Coast,34208,2/4/16,Saturday,6186,-26.5,1.23,Fremantle,2,4:40PM,Domain Stadium,2016
1096,-13.5,1.47,Geelong,13656,3/4/16,Sunday,6187,13.5,2.75,GWS,2,1:10PM,Manuka Oval,2016
1097,-4.5,1.72,West Coast,42977,3/4/16,Sunday,6188,4.5,2.15,Hawthorn,2,3:20PM,MCG,2016
1098,-29.5,1.22,Sydney,33146,3/4/16,Sunday,6189,29.5,4.5,Carlton,2,4:40PM,Etihad Stadium,2016
1099,45.5,6.25,Essendon,44601,8/4/16,Friday,6190,-45.5,1.13,Port Adelaide,3,7:20PM,Adelaide Oval,2016
1100,-9.5,1.6,Collingwood,50903,9/4/16,Saturday,6191,9.5,2.4,St Kilda,3,1:45PM,MCG,2016
1101,-2.5,1.83,Adelaide,29951,9/4/16,Saturday,6192,2.5,2,Richmond,3,2:10PM,Etihad Stadium,2016
1102,17.5,3.15,GWS,37045,9/4/16,Saturday,6193,-17.5,1.37,Sydney,3,4:35PM,SCG,2016
1103,36.5,5.75,Carlton,13885,9/4/16,Saturday,6194,-36.5,1.15,Gold Coast,3,7:25PM,Metricon Stadium,2016
1104,20.5,3.3,Fremantle,40555,9/4/16,Saturday,6195,-20.5,1.35,West Coast,3,5:40PM,Domain Stadium,2016
1105,38.5,6,Melbourne,12607,10/4/16,Sunday,6196,-38.5,1.14,North Melbourne,3,1:10PM,Blundstone Arena,2016
1106,-1.5,1.88,Hawthorn,46808,10/4/16,Sunday,6197,1.5,1.96,Western Bulldogs,3,3:20PM,Etihad Stadium,2016
1107,54.5,10,Brisbane,23320,10/4/16,Sunday,6198,-54.5,1.06,Geelong,3,4:40PM,Simonds Stadium,2016
1108,28.5,4.15,Richmond,38860,15/4/16,Friday,6199,-28.5,1.24,West Coast,4,6:10PM,Domain Stadium,2016
1109,-55.5,1.05,Geelong,42723,16/4/16,Saturday,6200,55.5,11,Essendon,4,1:45PM,MCG,2016
1110,42.5,7,St Kilda,17052,16/4/16,Saturday,6201,-42.5,1.11,Hawthorn,4,2:10PM,Aurora Stadium,2016
1111,-16.5,1.42,Gold Coast,20041,16/4/16,Saturday,6202,16.5,2.95,Brisbane,4,4:35PM,Gabba,2016
1112,-49.5,1.08,Western Bulldogs,27622,16/4/16,Saturday,6203,49.5,8,Carlton,4,7:25PM,Etihad Stadium,2016
1113,-1.5,1.92,Sydney,51330,16/4/16,Saturday,6204,-1.5,1.92,Adelaide,4,7:10PM,Adelaide Oval,2016
