,AFLfantasy,Supercoach,behinds,disposals,freesAgainst,freesFor,gameID,goals,handballs,hitouts,homeAway,i50s,kicks,marks,name,tackles
327,63,65,1,11,1,0,5096,3,3,0,Home,2,8,3,Des Headland,2
328,52,39,2,11,0,0,5096,1,2,0,Home,2,9,3,Garrick Ibbotson,1
329,25,5,1,6,1,0,5096,0,4,0,Home,0,2,3,Adam McPhee,1
330,99,89,0,25,0,0,5096,0,9,1,Away,3,16,8,Tyson Edwards,2
331,70,92,0,24,1,0,5096,0,17,0,Away,3,7,2,Simon Goodwin,3
332,85,56,0,23,2,1,5096,2,12,1,Away,4,11,4,Scott Thompson,2
333,69,94,0,22,1,0,5096,0,11,0,Away,3,11,3,Bernie Vince,2
334,80,104,0,21,0,2,5096,0,9,0,Away,6,12,0,Andrew McLeod,6
335,70,91,0,21,0,1,5096,0,14,0,Away,4,7,4,Nathan Van Berlo,2
336,65,65,1,21,1,0,5096,0,13,1,Away,1,8,4,Myke Cook,1
337,71,80,0,20,1,0,5096,0,14,1,Away,0,6,5,David MacKay,3
338,76,93,2,20,1,2,5096,1,12,0,Away,2,8,3,Patrick Dangerfield,3
339,56,89,0,19,0,2,5096,0,13,0,Away,2,6,2,Brent Reilly,1
340,59,61,0,17,0,0,5096,0,13,0,Away,1,4,3,Michael Doughty,3
341,76,72,0,17,0,1,5096,1,5,2,Away,2,12,3,Nathan Bock,3
342,41,66,0,14,0,0,5096,0,11,0,Away,1,3,2,Trent Hentschel,1
343,44,21,0,12,1,0,5096,0,10,0,Away,0,2,3,Richard Douglas,3
344,45,52,0,11,0,0,5096,0,5,0,Away,1,6,3,Scott Stevens,2
345,36,18,0,11,1,0,5096,0,6,0,Away,1,5,4,Tony Armstrong,0
346,89,79,1,11,1,1,5096,4,0,0,Away,5,11,7,Taylor Walker,3
347,43,45,0,9,0,1,5096,0,7,0,Away,0,2,2,Ben Rutten,4
348,43,37,0,9,0,3,5096,0,4,0,Away,2,5,3,Jared Petrenko,2
349,53,46,0,8,0,0,5096,0,2,10,Away,2,6,3,Jonathon Griffin,3
350,60,50,4,8,1,1,5096,1,1,9,Away,0,7,4,Kurt Tippett,2
351,42,51,0,8,0,1,5096,0,6,0,Away,0,2,1,Rory Sloane,5
352,89,92,0,26,0,0,5097,0,17,0,Home,2,9,4,Kane Cornes,4
353,117,146,0,26,2,2,5097,3,10,0,Home,2,16,1,David Rodan,8
354,93,92,0,25,0,2,5097,0,14,0,Home,0,11,6,Tom Logan,3
355,78,89,0,23,1,3,5097,1,10,0,Home,4,13,3,Mitchell Banner,1
356,82,69,0,22,2,1,5097,0,6,0,Home,2,16,9,Steven Salopek,0
357,82,124,0,22,2,2,5097,0,15,0,Home,2,7,1,Domenic Cassisi,8
358,93,88,0,21,0,1,5097,0,11,0,Home,1,10,8,Troy Chaplin,4
359,76,73,0,20,0,1,5097,0,6,0,Home,2,14,7,Nick Salter,0
360,56,62,0,18,0,1,5097,0,7,0,Home,4,11,0,Danyle Pearce,2
361,91,67,1,18,1,2,5097,0,9,0,Home,5,9,2,Travis Boak,10
362,59,61,0,16,0,0,5097,0,10,0,Home,1,6,7,Paul Stewart,0
363,79,53,0,15,3,2,5097,0,9,25,Home,0,6,3,Dean Brogan,4
364,56,45,0,15,2,0,5097,0,4,0,Home,0,11,7,Alipate Carlile,0
365,97,95,2,14,0,0,5097,4,2,1,Home,4,12,6,Brett Ebert,3
366,62,81,0,14,0,2,5097,0,2,0,Home,3,12,4,Justin Westhoff,2
367,53,49,1,13,1,1,5097,0,4,0,Home,0,9,5,Matthew Broadbent,1
368,67,42,1,12,0,0,5097,0,6,10,Home,2,6,6,Jackson Trengove,2
369,59,80,0,11,0,2,5097,1,5,2,Home,2,6,3,Josh Carr,3
370,49,58,0,11,0,0,5097,0,5,0,Home,4,6,3,Cameron Hitchcock,3
371,59,48,2,10,2,1,5097,2,1,0,Home,2,9,3,Daniel Motlop,3
372,36,35,0,10,1,1,5097,0,7,0,Home,1,3,1,Matt Thomas,3
373,40,55,0,8,0,1,5097,1,3,0,Home,1,5,4,Daniel Stewart,0
374,141,127,1,39,1,0,5097,1,14,0,Away,8,25,2,Dane Swan,7
375,92,125,1,30,1,2,5097,0,21,0,Away,2,9,1,Scott Pendlebury,5
376,86,96,0,24,0,0,5097,1,17,0,Away,3,7,3,Dayne Beams,4
377,70,84,0,20,3,1,5097,0,13,0,Away,1,7,1,Luke Ball,7
378,82,102,1,20,1,2,5097,2,9,0,Away,2,11,1,Alan Didak,4
379,70,86,0,20,1,0,5097,0,8,0,Away,2,12,3,Heath Shaw,3
380,60,57,0,18,0,0,5097,0,12,0,Away,1,6,2,Sharrod Wellingham,3
381,83,94,0,17,2,0,5097,2,9,0,Away,2,8,5,Dale Thomas,5
382,56,66,1,16,0,1,5097,0,7,0,Away,1,9,3,Tyson Goldsack,1
383,72,88,0,15,1,0,5097,1,9,0,Away,1,6,3,Tarkyn Lockyer,6
384,51,70,1,15,1,0,5097,0,7,0,Away,0,8,1,Heritier Lumumba,3
385,74,104,0,15,0,0,5097,2,7,0,Away,3,8,4,Jarryd Blair,3
386,49,58,0,14,0,0,5097,0,5,0,Away,2,9,4,Ben Reid,0
387,54,32,0,13,0,1,5097,0,4,0,Away,1,9,2,Ben Johnson,3
388,94,100,0,12,4,4,5097,1,6,30,Away,3,6,4,Darren Jolly,6
389,59,67,1,12,3,1,5097,1,4,0,Away,2,8,4,Travis Cloke,4
390,35,29,0,11,3,1,5097,0,8,0,Away,2,3,2,John Anthony,3
391,72,93,1,11,0,2,5097,3,4,0,Away,2,7,6,Chris Dawes,1
392,67,64,0,10,3,1,5097,2,6,4,Away,1,4,5,Leigh Brown,5
393,35,60,0,8,0,0,5097,0,7,0,Away,0,1,2,Alan Toovey,3
394,36,57,0,8,0,0,5097,0,4,0,Away,0,4,0,Steele Sidebottom,4
395,25,41,0,4,0,1,5097,0,3,0,Away,0,1,1,Simon Prestigiacomo,3
396,116,96,0,29,1,2,5098,1,10,0,Home,4,19,6,Adam Selwood,4
397,120,106,0,29,0,1,5098,0,14,0,Home,3,15,6,Matthew Rosa,7
398,104,101,0,23,2,2,5098,1,12,23,Home,5,11,6,Dean Cox,1
399,124,101,0,23,1,2,5098,3,10,3,Home,1,13,7,Andrew Embley,6
400,85,58,2,22,2,0,5098,0,9,2,Home,8,13,10,Quinten Lynch,0
401,64,57,1,21,0,0,5098,0,13,0,Home,5,8,3,Chris Masten,1
402,79,70,0,20,0,2,5098,0,10,0,Home,1,10,5,Beau Waters,3
403,91,86,0,20,1,2,5098,0,14,0,Home,1,6,2,Scott Selwood,10
404,102,71,1,19,2,2,5098,0,4,0,Home,5,15,4,Brad Ebert,10
405,79,92,0,19,0,1,5098,1,5,0,Home,1,14,4,Ashley Smith,2
406,70,67,0,18,0,0,5098,0,10,0,Home,0,8,6,Brett Jones,2
407,86,91,0,18,2,1,5098,4,7,0,Home,1,11,4,Mark Lecras,2
408,89,86,0,18,1,1,5098,0,7,0,Home,1,11,8,Eric MacKenzie,5
409,52,64,1,15,1,2,5098,0,13,0,Home,0,2,0,Matthew Priddis,5
410,68,73,1,15,2,0,5098,2,5,0,Home,1,10,3,Lewis Stevenson,3
411,63,102,0,14,0,1,5098,0,9,0,Home,0,5,3,Mitchell Brown,5
412,56,64,1,13,0,2,5098,1,7,0,Home,2,6,1,Bradley Sheppard,3
413,42,51,0,13,0,0,5098,0,6,0,Home,3,7,3,Andrew Strijk,0
414,64,75,0,13,1,0,5098,1,7,0,Home,3,6,3,Ashton Hams,5
415,51,29,0,11,2,0,5098,0,5,0,Home,1,6,3,Will Schofield,5
416,50,31,2,9,2,1,5098,0,1,0,Home,0,8,5,Joshua Kennedy,3
417,43,50,1,6,2,0,5098,0,5,20,Home,1,1,1,Nicholas Naitanui,3
418,93,81,0,29,3,2,5098,0,12,0,Away,4,17,3,Scott Thompson,4
419,119,95,0,28,1,0,5098,0,12,0,Away,3,16,14,Simon Goodwin,2
420,94,67,0,28,1,0,5098,1,10,0,Away,4,18,3,Bernie Vince,2
421,84,81,1,23,1,0,5098,0,10,0,Away,3,13,5,Michael Doughty,3
422,101,106,1,23,0,3,5098,0,9,0,Away,10,14,3,Richard Douglas,7
423,81,86,1,23,2,4,5098,1,12,0,Away,7,11,5,Patrick Dangerfield,1
424,119,136,0,22,1,3,5098,3,9,0,Away,5,13,8,Ricky Henderson,5
425,83,91,0,19,1,1,5098,0,9,0,Away,5,10,3,Brent Reilly,7
426,64,55,0,19,2,0,5098,1,10,0,Away,2,9,3,Rory Sloane,2
427,92,106,0,18,2,1,5098,0,5,0,Away,0,13,12,Scott Stevens,3
428,82,90,2,17,1,0,5098,2,10,0,Away,1,7,2,Jason Porplyzia,6
429,87,88,1,16,2,2,5098,1,4,0,Away,6,12,4,Brad Symes,7
430,69,58,4,16,1,0,5098,1,4,0,Away,4,12,6,Taylor Walker,0
431,72,67,0,14,0,1,5098,0,4,0,Away,3,10,3,Graham Johncock,6
432,47,45,0,13,1,0,5098,0,8,0,Away,1,5,5,Ben Rutten,1
433,59,59,0,13,0,1,5098,0,10,0,Away,1,3,3,Nathan Van Berlo,5
434,98,109,3,12,1,1,5098,4,2,4,Away,2,10,5,Kurt Tippett,5
435,63,51,0,11,1,0,5098,0,8,12,Away,2,3,3,Jonathon Griffin,5
436,33,34,0,11,0,0,5098,0,7,0,Away,0,4,1,Tony Armstrong,1
437,44,54,0,11,0,2,5098,0,5,0,Away,0,6,2,Phil Davis,2
438,64,86,0,11,0,0,5098,3,6,0,Away,4,5,1,Matthew Jaensch,4
439,31,38,0,8,1,1,5098,0,6,12,Away,2,2,1,Ivan Maric,0
440,109,79,1,32,2,1,5099,1,18,0,Home,6,14,3,Gary Jnr Ablett,5
441,104,144,1,30,2,3,5099,0,19,1,Home,7,11,2,Joel Selwood,7
442,139,156,3,26,0,2,5099,1,9,3,Home,4,17,8,Jimmy Bartel,8
443,117,125,0,24,0,2,5099,2,12,0,Home,2,12,5,Paul Chapman,7
444,86,113,0,23,2,1,5099,0,15,0,Home,2,8,3,James Kelly,7
445,98,77,0,22,1,2,5099,0,8,0,Home,6,14,7,Andrew Mackie,5
446,101,113,2,22,1,1,5099,4,10,0,Home,3,12,3,Mathew Stokes,3
447,62,93,0,17,0,1,5099,0,10,2,Home,0,7,2,Darren Milburn,3
448,70,96,0,17,1,0,5099,0,7,0,Home,1,10,7,Harry Taylor,2
449,79,58,0,16,1,1,5099,0,4,0,Home,2,12,3,Cameron Ling,7
450,52,56,0,16,1,2,5099,0,8,0,Home,5,8,3,David Wojcinski,1
451,75,70,1,14,1,3,5099,1,6,0,Home,3,8,4,Travis Varcoe,5
452,42,38,0,13,3,0,5099,0,5,0,Home,1,8,3,Corey Enright,2
453,52,55,1,12,2,1,5099,0,7,18,Home,1,5,3,Mark Blake,0
454,31,31,1,12,0,0,5099,0,9,0,Home,1,3,1,Simon Hogan,0
455,35,53,0,11,1,2,5099,0,4,0,Home,2,7,1,Matthew Scarlett,1
456,57,78,0,11,3,1,5099,0,11,25,Home,0,0,2,Brad Ottens,3
457,56,75,0,11,0,1,5099,0,5,0,Home,0,6,5,Josh Hunt,3
458,59,62,1,10,2,0,5099,2,2,1,Home,2,8,5,James Podsiadly,2
459,31,37,0,9,2,1,5099,0,5,0,Home,1,4,2,Tom Lonergan,2
460,41,36,0,8,1,0,5099,1,3,0,Home,2,5,3,Shannon Byrnes,2
461,38,24,0,8,1,0,5099,0,3,0,Home,4,5,4,Mitchell Duncan,2
462,109,115,1,25,0,5,5099,0,8,2,Away,5,17,6,Cyril Rioli,4
463,105,97,1,24,2,2,5099,1,11,1,Away,4,13,4,Brad Sewell,7
464,86,75,0,22,2,2,5099,0,8,0,Away,6,14,4,Shaun Burgoyne,5
465,110,141,3,22,5,3,5099,3,11,1,Away,3,11,7,Lance Franklin,6
466,72,71,0,21,2,0,5099,0,9,0,Away,3,12,4,Grant Birchall,3
467,87,103,0,20,2,1,5099,1,10,0,Away,4,10,4,Luke Hodge,6
468,74,99,0,20,0,1,5099,0,10,0,Away,1,10,5,Thomas Murphy,2
469,79,83,0,19,1,0,5099,0,6,0,Away,3,13,5,Brent Guerra,4
470,69,40,2,17,1,0,5099,0,7,5,Away,2,10,3,Chance Bateman,3
471,73,106,0,16,0,2,5099,2,8,3,Away,4,8,4,Jordan Lewis,1
472,57,53,0,14,1,0,5099,0,4,2,Away,4,10,4,Michael Osborne,2
473,64,75,0,14,1,1,5099,0,5,0,Away,1,9,7,Benjamin Stratton,2
474,53,85,0,11,0,1,5099,0,4,0,Away,0,7,5,Stephen Gilham,2
475,63,69,2,11,1,0,5099,1,3,0,Away,4,8,4,Clinton Young,4
476,58,64,0,11,1,0,5099,1,6,1,Away,1,5,1,Xavier Ellis,6
477,51,45,0,10,1,1,5099,0,5,2,Away,2,5,2,Carl Peterson,5
478,60,53,1,9,1,3,5099,0,2,4,Away,2,7,2,Wayde Skipper,6
479,79,75,1,9,1,1,5099,0,5,17,Away,1,4,3,Brent Renouf,8
480,32,20,0,9,0,0,5099,0,6,0,Away,0,3,1,Ryan Schoenmakers,2
481,45,60,1,7,0,2,5099,2,2,1,Away,1,5,2,Jarryd Roughead,1
482,28,44,0,7,1,1,5099,0,3,0,Away,2,4,0,Josh Gibson,3
483,46,56,1,6,2,1,5099,0,1,0,Away,3,5,3,Campbell Brown,6
484,139,104,0,29,0,2,5100,1,11,0,Home,5,18,9,Simon Black,7
485,97,117,0,27,1,2,5100,0,17,0,Home,1,10,6,Michael Rischitelli,4
486,104,104,0,25,0,1,5100,0,11,0,Home,2,14,9,Daniel Rich,3
487,91,82,0,24,1,0,5100,1,9,0,Home,2,15,3,Luke Power,4
488,110,117,0,24,0,2,5100,0,12,0,Home,4,12,8,Tom Rockliff,6
489,107,114,0,22,0,3,5100,0,12,0,Home,2,10,6,Jack Redden,8
490,87,59,0,20,1,1,5100,1,7,1,Home,2,13,7,Jared Brennan,2
491,85,66,0,20,1,0,5100,0,8,0,Home,1,12,8,Travis Johnstone,3
492,83,70,0,19,0,0,5100,1,14,0,Home,3,5,6,Amon Buchanan,4
493,80,87,0,18,1,0,5100,0,6,13,Home,0,12,6,Mitchell Clark,1
494,64,76,0,17,0,0,5100,0,6,0,Home,0,11,5,Ashley McGrath,1
495,80,64,0,17,0,0,5100,0,3,0,Home,2,14,8,Pearce Hanley,2
496,65,63,0,15,1,0,5100,0,5,0,Home,0,10,8,Daniel Merrett,1
497,66,77,0,14,2,1,5100,0,6,0,Home,1,8,5,Joel Patfull,5
498,49,52,0,14,0,0,5100,0,10,0,Home,1,4,3,Tom Collier,2
499,71,96,0,13,0,0,5100,0,9,19,Home,0,4,6,Matthew Leuenberger,1
500,74,76,0,12,1,0,5100,0,1,0,Home,5,11,6,Brent Staker,6
501,79,41,1,11,0,2,5100,4,1,0,Home,1,10,4,Brendan Fevola,2
502,72,52,0,10,0,2,5100,1,1,0,Home,1,9,5,Aaron Cornelius,5
503,43,26,0,9,1,1,5100,0,2,0,Home,3,7,4,Todd Banfield,2
504,34,21,1,7,1,0,5100,1,3,0,Home,3,4,4,James Polkinghorne,0
505,26,22,0,6,0,0,5100,0,4,0,Home,1,2,0,Justin Sherman,3
506,129,114,1,33,1,0,5100,1,14,0,Away,3,19,4,Leigh Montagna,7
507,80,77,0,28,0,1,5100,0,15,0,Away,3,13,2,Lenny Hayes,1
508,75,98,0,27,2,0,5100,0,13,0,Away,2,14,3,Sam Gilbert,1
509,108,107,0,26,0,2,5100,1,10,0,Away,3,16,4,Nick Dal Santo,5
510,86,84,1,26,1,1,5100,0,16,0,Away,3,10,3,Clinton Jones,4
511,100,97,0,25,0,0,5100,0,15,0,Away,4,10,12,Farren Ray,1
512,98,90,0,22,2,1,5100,1,5,0,Away,6,17,8,James Gwilt,3
513,109,89,2,18,0,1,5100,2,5,0,Away,5,13,7,Stephen Milne,6
514,80,76,0,18,1,0,5100,1,7,0,Away,4,11,6,Brett Peake,3
515,77,64,0,18,0,1,5100,0,5,0,Away,1,13,9,Sam Fisher,0
516,79,87,0,16,0,0,5100,0,6,0,Away,3,10,7,Jarryn Geary,4
517,66,87,0,16,1,0,5100,1,10,3,Away,0,6,6,Ben McEvoy,1
518,85,112,0,15,0,0,5100,2,7,0,Away,3,8,5,Adam Schneider,5
519,61,70,0,15,1,1,5100,0,7,0,Away,0,8,7,Jason Blake,1
520,56,54,0,15,0,0,5100,0,5,0,Away,2,10,4,Jason Gram,1
521,68,50,2,15,4,1,5100,0,7,1,Away,3,8,6,Adam Pattison,5
522,43,54,0,14,2,0,5100,0,8,0,Away,3,6,5,Zac Dawson,0
523,68,62,4,13,0,1,5100,1,5,1,Away,2,8,6,Nick Riewoldt,1
524,73,74,1,13,0,1,5100,0,6,22,Away,3,7,4,Michael S. Gardiner,1
525,68,65,0,13,1,0,5100,1,7,0,Away,0,6,3,Andrew McQualter,6
526,48,40,0,13,1,0,5100,0,8,0,Away,3,5,4,Jack Steven,2
527,50,63,0,11,0,0,5100,0,6,0,Away,2,5,5,Sean Dempster,2
528,132,133,0,35,0,0,5101,1,15,0,Home,5,20,8,Daniel Connors,3
529,97,124,0,30,1,0,5101,0,20,0,Home,4,10,6,Shane Tuck,3
530,114,123,2,29,0,0,5101,0,11,0,Home,6,18,8,Brett Deledio,3
531,119,122,0,26,1,0,5101,0,8,0,Home,2,18,12,Chris Newman,4
532,79,85,0,25,0,0,5101,0,13,1,Home,4,12,4,Daniel Jackson,1
533,99,84,0,25,1,1,5101,1,12,0,Home,1,13,8,Shane Edwards,2
534,87,98,1,24,0,1,5101,0,16,0,Home,3,8,7,Mitch Farmer,2
535,93,86,0,24,2,0,5101,1,11,1,Home,6,13,5,Dustin Martin,4
536,82,79,0,23,1,0,5101,1,12,0,Home,0,11,6,Jeromey Webberley,1
537,90,90,0,21,2,0,5101,0,8,0,Home,1,13,11,Kelvin Moore,2
538,80,68,0,20,5,2,5101,0,7,1,Home,5,13,5,Trent Cotchin,6
539,66,108,0,18,0,1,5101,0,8,0,Home,0,10,5,Will Thursfield,1
540,104,87,1,18,0,3,5101,1,4,0,Home,5,14,8,Matthew White,5
541,64,70,0,18,1,1,5101,2,11,0,Home,3,7,1,Andrew Collins,2
542,68,73,1,14,0,1,5101,0,8,8,Home,5,6,4,Tyrone Vickery,3
543,44,50,0,12,3,1,5101,0,5,0,Home,2,7,3,Jake King,3
544,92,130,1,11,0,1,5101,5,0,0,Home,1,11,5,Jack Riewoldt,3
545,48,36,0,10,0,0,5101,0,8,11,Home,1,2,1,Angus Graham,3
546,52,44,0,10,0,1,5101,1,4,0,Home,0,6,5,David Astbury,1
547,54,53,2,9,2,0,5101,1,4,0,Home,2,5,3,Robin Nahas,5
548,19,15,0,4,1,0,5101,0,0,0,Home,1,4,2,Ben Nason,1
549,6,7,0,1,1,0,5101,1,0,0,Home,1,1,0,Benjamin Griffiths,0
550,112,100,1,29,0,1,5101,0,12,0,Away,4,17,5,David Mundy,5
551,119,173,0,23,1,2,5101,1,6,0,Away,1,17,13,Adam McPhee,3
552,98,109,1,22,1,2,5101,3,7,0,Away,7,15,3,Matthew Pavlich,3
553,58,76,0,19,0,2,5101,0,11,0,Away,1,8,2,Roger Hayden,1
554,108,128,2,19,0,0,5101,0,13,39,Away,2,6,5,Aaron Sandilands,2
555,71,78,0,19,0,1,5101,0,14,0,Away,2,5,1,Rhys Palmer,6
556,59,74,0,18,1,0,5101,0,7,0,Away,1,11,5,Garrick Ibbotson,0
557,97,83,3,18,0,2,5101,2,5,0,Away,4,13,9,Stephen Hill,1
558,99,96,0,17,1,1,5101,3,9,2,Away,3,8,9,Kepler Bradley,3
559,78,102,0,17,1,1,5101,0,4,0,Away,2,13,3,Paul Duffield,6
560,64,74,2,14,0,1,5101,0,9,0,Away,1,5,4,Paul Hasleby,4
561,88,69,1,14,1,0,5101,1,3,0,Away,5,11,3,Anthony Morabito,9
562,59,43,0,13,0,1,5101,0,6,0,Away,4,7,3,Matthew De Boer,4
563,49,45,0,12,0,0,5101,0,4,0,Away,0,8,3,Clancee Pearce,2
564,46,29,0,11,0,0,5101,0,2,0,Away,3,9,5,Dylan Roberton,0
565,40,34,1,10,0,1,5101,0,3,0,Away,2,7,1,Ryan Crowley,2
566,43,47,0,10,0,2,5101,0,5,0,Away,1,5,0,Jay Van Berlo,4
567,70,79,0,10,0,0,5101,0,2,0,Away,1,8,6,Alex Silvagni,6
568,36,24,0,9,2,2,5101,0,1,0,Away,2,8,2,Hayden Ballantyne,2
569,32,26,0,9,3,2,5101,0,3,0,Away,2,6,1,Nicholas Suban,3
570,44,42,0,8,1,0,5101,1,4,0,Away,2,4,3,Michael Johnson,3
571,20,12,1,4,0,0,5101,0,2,0,Away,1,2,3,Tim Ruffles,0
572,119,139,0,34,0,0,5102,0,14,0,Home,1,20,9,Tadhg Kennelly,1
573,111,129,0,34,1,3,5102,1,16,0,Home,2,18,5,Nick Malceski,1
574,158,173,2,33,1,1,5102,3,13,1,Home,8,20,11,Adam Goodes,5
575,66,58,1,25,5,1,5102,0,14,0,Home,3,11,2,Ryan O'Keefe,3
576,98,96,1,24,1,2,5102,0,11,0,Home,6,13,7,Daniel Hannebery,4
577,119,119,1,23,0,0,5102,0,8,0,Home,1,15,15,Lewis R-Thomson,3
578,90,100,0,23,0,0,5102,0,7,0,Home,3,16,8,Heath Grundy,1
579,88,87,1,23,1,1,5102,0,13,0,Home,1,10,3,Josh P. Kennedy,6
580,67,95,1,21,2,3,5102,0,15,0,Home,1,6,3,Jude Bolton,3
581,58,97,0,20,0,1,5102,0,13,0,Home,1,7,2,Nick Smith,1
582,110,127,0,19,0,2,5102,1,13,0,Home,2,6,2,Brett Kirk,13
583,94,100,1,19,0,3,5102,1,8,0,Home,7,11,5,Ben McGlynn,5
584,70,47,0,18,1,0,5102,2,5,0,Home,0,13,4,Rhyce Shaw,0
585,94,94,1,18,1,1,5102,1,9,0,Home,1,9,8,Paul Bevan,5
586,79,74,1,18,0,0,5102,0,8,0,Home,3,10,8,Brett Meredith,2
587,89,88,1,17,1,1,5102,1,13,30,Home,2,4,4,Shane Mumford,1
588,61,57,0,16,4,1,5102,1,9,0,Home,5,7,1,Kieren Jack,6
589,64,68,0,14,0,1,5102,0,6,0,Home,0,8,5,Jarred Moore,3
590,48,38,1,10,1,0,5102,0,3,0,Home,2,7,5,Ted Richards,2
591,51,58,0,10,0,0,5102,1,4,0,Home,0,6,5,Trent D-Lane,1
592,61,74,0,7,1,1,5102,0,6,17,Home,2,1,5,Mike Pyke,4
593,27,30,0,6,1,0,5102,0,4,0,Home,1,2,0,Jarrad McVeigh,4
594,97,99,2,27,2,4,5102,0,8,0,Away,9,19,4,Brent Harvey,3
595,89,93,0,27,0,2,5102,0,11,0,Away,3,16,3,Brady Rawlings,2
596,86,102,0,21,0,1,5102,1,10,0,Away,3,11,2,Leigh Adams,5
597,96,87,1,20,0,1,5102,1,4,0,Away,6,16,4,Ryan Bastinac,5
598,67,71,1,18,3,1,5102,0,8,0,Away,3,10,8,Samuel Wright,1
599,67,71,0,18,0,1,5102,0,13,0,Away,1,5,7,Ben Cunnington,1
600,53,65,0,14,1,1,5102,0,5,0,Away,3,9,2,Daniel Wells,3
601,52,63,1,12,2,1,5102,0,7,0,Away,2,5,1,Michael Firrito,6
602,59,82,0,12,1,2,5102,0,7,0,Away,1,5,1,Andrew Swallow,7
603,95,85,0,12,1,2,5102,2,2,19,Away,5,10,5,Todd Goldstein,4
604,83,80,0,11,2,1,5102,0,3,18,Away,3,8,8,Hamish McIntosh,4
605,36,69,1,11,1,2,5102,0,7,0,Away,0,4,2,Scott Thompson,1
606,59,53,0,10,1,0,5102,0,7,0,Away,0,3,1,Ed Lower,9
607,40,62,0,10,1,0,5102,0,4,0,Away,0,6,3,Robbie Tarrant,2
608,49,36,1,9,0,0,5102,0,0,0,Away,1,9,3,Ben Warren,3
609,37,17,0,9,3,0,5102,0,3,0,Away,2,6,2,Levi Greenwood,4
610,36,40,1,8,0,1,5102,0,2,0,Away,2,6,4,Lachlan Hansen,0
611,51,39,1,8,2,0,5102,1,2,0,Away,3,6,4,Lindsay Thomas,4
612,29,48,0,7,0,0,5102,0,3,0,Away,1,4,1,Drew Petrie,2
613,21,29,0,7,0,0,5102,0,3,0,Away,0,4,1,Daniel Pratt,0
614,36,50,0,7,1,0,5102,2,2,0,Away,2,5,0,Matt Campbell,2
615,14,12,0,7,1,1,5102,0,5,0,Away,0,2,0,Cruize Garlett,0
616,124,125,0,29,1,1,5103,2,8,1,Home,7,21,6,Colin Sylvia,4
617,141,161,2,27,2,0,5103,5,5,0,Home,7,22,9,Brad Green,3
618,79,80,0,22,2,0,5103,0,9,0,Home,8,13,0,Brent Moloney,7
619,135,137,0,21,0,0,5103,1,2,3,Home,4,19,11,Lynden Dunn,8
620,90,104,0,20,0,0,5103,2,7,0,Home,4,13,7,Cameron Bruce,1
621,111,138,1,18,1,4,5103,2,11,25,Home,2,7,7,Mark Jamar,2
622,78,61,0,16,1,2,5103,0,7,0,Home,1,9,6,Tom Scully,5
623,82,91,1,16,1,1,5103,2,8,0,Home,3,8,5,Jack Trengove,4
624,76,94,0,15,0,0,5103,0,5,0,Home,1,10,0,Aaron Davey,9
625,81,82,0,15,0,0,5103,0,4,0,Home,2,11,8,James Frawley,4
626,72,66,0,14,0,0,5103,1,5,0,Home,2,9,7,Matthew Bate,2
627,51,49,0,14,3,1,5103,0,8,0,Home,1,6,3,Nathan Jones,4
628,48,58,0,13,1,1,5103,0,5,0,Home,1,8,4,Joel Macdonald,1
629,57,70,0,13,0,0,5103,0,10,0,Home,0,3,0,Jordie McKenzie,7
630,44,20,0,12,2,0,5103,0,7,11,Home,2,5,2,Paul Johnson,1
631,60,62,0,12,0,0,5103,0,4,0,Home,0,8,8,Jared Rivers,1
632,53,53,2,12,1,0,5103,1,4,0,Home,3,8,4,Jamie Bennell,1
633,40,59,0,11,1,2,5103,0,6,0,Home,0,5,2,Kyle Cheney,2
634,70,43,1,11,1,2,5103,2,2,0,Home,2,9,5,Liam Jurrah,3
635,45,60,0,10,0,2,5103,1,3,1,Home,1,7,3,Jack Watts,0
636,40,29,0,9,0,0,5103,0,4,0,Home,0,5,3,Clint Bartram,2
637,34,55,0,9,1,0,5103,0,3,0,Home,0,6,3,Colin Garland,1
638,110,135,0,32,0,1,5103,1,22,0,Away,3,10,3,Jobe Watson,5
639,122,130,0,31,0,1,5103,2,19,0,Away,2,12,5,Nathan L-Murray,5
640,126,139,1,30,0,3,5103,0,13,0,Away,6,17,7,Jason Winderlich,6
641,76,103,1,21,0,1,5103,0,11,0,Away,8,10,6,Heath Hocking,1
642,90,84,1,21,1,1,5103,0,8,0,Away,0,13,8,Michael Hurley,3
643,73,73,0,21,1,1,5103,0,11,0,Away,2,10,1,Ben Howlett,5
644,63,78,1,19,0,1,5103,0,8,0,Away,4,11,0,Mark McVeigh,3
645,58,53,2,19,2,1,5103,0,5,0,Away,6,14,3,Travis Colyer,0
646,70,55,1,17,0,0,5103,1,3,0,Away,4,14,5,Rick Dyson,0
647,86,76,0,17,0,1,5103,2,5,0,Away,2,12,5,Brent Stanton,3
648,70,90,1,17,0,2,5103,1,7,0,Away,7,10,3,David Zaharakis,2
649,52,39,0,14,1,0,5103,0,8,0,Away,1,6,3,Courtenay Dempsey,3
650,71,80,1,14,1,0,5103,0,11,0,Away,3,3,2,Sam Lonergan,9
651,55,57,2,14,2,1,5103,1,9,0,Away,2,5,1,Kyle Reimers,4
652,74,82,1,13,0,0,5103,3,3,0,Away,2,10,5,Jay Neagle,1
653,57,37,1,13,1,1,5103,1,9,0,Away,2,4,2,Leroy Jetta,4
