,AFLfantasy,Supercoach,disposals,gameID,homeAway,name
43723,112,109,15,5954,Away,Jay Schulz
43724,53,69,15,5954,Away,Thomas Jonas
43725,106,106,15,5954,Away,Chad Wingard
43726,47,66,13,5954,Away,Jack Hombsch
43727,47,56,12,5954,Away,Matthew Broadbent
43728,44,43,11,5954,Away,Jasper Pittard
43729,48,68,10,5954,Away,Matthew White
43730,77,78,10,5954,Away,Matthew Lobbe
43731,44,56,10,5954,Away,Jackson Trengove
43732,35,47,9,5954,Away,Alipate Carlile
43733,32,42,8,5954,Away,Jake Neade
43734,22,29,7,5954,Away,Jarman Impey
43735,10,10,3,5954,Away,Angus Monfries
43736,116,137,36,5955,Home,Sam Mitchell
43737,99,99,27,5955,Home,Grant Birchall
43738,124,93,27,5955,Home,Liam Shiels
43739,108,112,27,5955,Home,Isaac Smith
43740,106,102,27,5955,Home,Bradley Hill
43741,103,97,22,5955,Home,Luke Hodge
43742,95,111,22,5955,Home,Josh Gibson
43743,100,87,20,5955,Home,Jordan Lewis
43744,76,79,18,5955,Home,William Langford
43745,58,87,16,5955,Home,Shaun Burgoyne
43746,98,94,15,5955,Home,David Hale
43747,75,78,15,5955,Home,Benjamin Stratton
43748,73,91,14,5955,Home,Brad Sewell
43749,83,78,14,5955,Home,Jarryd Roughead
43750,91,93,14,5955,Home,Jack Gunston
43751,38,54,13,5955,Home,Brian Lake
43752,65,79,13,5955,Home,Matthew Spangher
43753,65,74,12,5955,Home,Luke Breust
43754,55,61,12,5955,Home,Taylor Duryea
43755,60,72,9,5955,Home,Jonathon Ceglar
43756,44,46,8,5955,Home,Paul Puopolo
43757,15,17,6,5955,Home,Jonathan Simpkin
43758,133,151,31,5955,Away,Joel Selwood
43759,115,95,28,5955,Away,Mathew Stokes
43760,89,95,25,5955,Away,Cameron Guthrie
43761,75,77,22,5955,Away,Mitchell Duncan
43762,69,70,21,5955,Away,Corey Enright
43763,108,97,20,5955,Away,Jimmy Bartel
43764,81,103,20,5955,Away,Mark Blicavs
43765,75,69,19,5955,Away,Travis Varcoe
43766,67,57,17,5955,Away,Steve Johnson
43767,65,67,17,5955,Away,George HSmith
43768,51,77,14,5955,Away,Harry Taylor
43769,35,40,13,5955,Away,Steven Motlop
43770,47,48,13,5955,Away,Josh Caddy
43771,44,40,11,5955,Away,James Kelly
43772,43,67,10,5955,Away,Jared Rivers
43773,43,45,10,5955,Away,Tom Lonergan
43774,31,53,9,5955,Away,Andrew Mackie
43775,45,49,9,5955,Away,Jordan Murdoch
43776,48,58,8,5955,Away,Hamish McIntosh
43777,35,49,7,5955,Away,Tom Hawkins
43778,44,45,6,5955,Away,Joshua Walker
43779,10,6,1,5955,Away,Jackson Thurlow
43780,119,127,32,5956,Home,Luke Parker
43781,111,130,27,5956,Home,Daniel Hannebery
43782,73,102,25,5956,Home,Nick Smith
43783,100,96,25,5956,Home,Lewis Jetta
43784,99,75,24,5956,Home,Jake Lloyd
43785,72,73,23,5956,Home,Rhyce Shaw
43786,93,94,22,5956,Home,Josh P Kennedy
43787,116,112,21,5956,Home,Kieren Jack
43788,71,78,19,5956,Home,Jarrad McVeigh
43789,80,66,19,5956,Home,Heath Grundy
43790,90,92,19,5956,Home,Ben McGlynn
43791,66,77,18,5956,Home,Ted Richards
43792,95,84,18,5956,Home,Lance Franklin
43793,76,91,14,5956,Home,Mike Pyke
43794,58,73,13,5956,Home,Kurt Tippett
43795,47,51,13,5956,Home,Craig Bird
43796,38,62,13,5956,Home,Gary Rohan
43797,63,66,13,5956,Home,Harry Cunningham
43798,49,74,13,5956,Home,Dane Rampe
43799,48,64,11,5956,Home,Adam Goodes
43800,39,47,8,5956,Home,Sam Reid
43801,9,8,3,5956,Home,Nick Malceski
43802,104,103,31,5956,Away,Lachie Neale
43803,101,87,29,5956,Away,Nathan Fyfe
43804,118,94,28,5956,Away,Michael Barlow
43805,101,91,25,5956,Away,David Mundy
43806,77,80,24,5956,Away,Lee Spurr
43807,111,103,22,5956,Away,Paul Duffield
43808,83,115,22,5956,Away,Garrick Ibbotson
43809,101,125,21,5956,Away,Tendai Mzungu
43810,82,96,19,5956,Away,Matthew Pavlich
43811,57,55,16,5956,Away,Stephen Hill
43812,53,40,14,5956,Away,Ryan Crowley
43813,72,72,14,5956,Away,Cameron Sutcliffe
43814,85,105,13,5956,Away,Aaron Sandilands
43815,48,75,12,5956,Away,Michael Walters
43816,52,49,11,5956,Away,Christopher Mayne
43817,50,63,10,5956,Away,Zac Dawson
43818,60,61,10,5956,Away,Zachary Clarke
43819,24,30,8,5956,Away,Danyle Pearce
43820,50,39,7,5956,Away,Hayden Ballantyne
43821,39,42,5,5956,Away,Alex Silvagni
43822,20,17,5,5956,Away,Hayden Crozier
43823,26,15,5,5956,Away,Matthew Taberner
43824,133,134,32,5957,Home,Levi Greenwood
43825,109,125,30,5957,Home,Ben Cunnington
43826,101,98,28,5957,Home,Daniel Wells
43827,120,94,27,5957,Home,Sam Gibson
43828,99,111,24,5957,Home,Nick Dal Santo
43829,115,124,24,5957,Home,Scott Thompson
43830,77,83,23,5957,Home,Andrew Swallow
43831,88,88,23,5957,Home,Samuel Wright
43832,72,67,21,5957,Home,Shaun Atley
43833,88,95,19,5957,Home,Nathan Grima
43834,81,73,19,5957,Home,Jamie MacMillan
43835,44,37,15,5957,Home,Ben Jacobs
43836,60,58,12,5957,Home,Jack Ziebell
43837,70,65,12,5957,Home,Aaron Black
43838,53,41,12,5957,Home,Kayne Turner
43839,61,94,11,5957,Home,Drew Petrie
43840,90,98,11,5957,Home,Todd Goldstein
43841,46,34,11,5957,Home,Luke McDonald
43842,46,53,10,5957,Home,Michael Firrito
43843,60,64,10,5957,Home,Lindsay Thomas
43844,71,62,9,5957,Home,Ben Brown
43845,22,14,7,5957,Home,Ryan Bastinac
43846,117,115,34,5957,Away,Dyson Heppell
43847,91,99,25,5957,Away,Jobe Watson
43848,88,84,24,5957,Away,Michael Hibberd
43849,85,95,23,5957,Away,Brendon Goddard
43850,91,100,22,5957,Away,Paul Chapman
43851,86,63,20,5957,Away,David Myers
43852,68,85,20,5957,Away,Michael Hurley
43853,71,76,20,5957,Away,David Zaharakis
43854,70,113,20,5957,Away,Mark Baguley
43855,81,47,19,5957,Away,Brent Stanton
43856,81,69,18,5957,Away,Zachary Merrett
43857,75,76,16,5957,Away,Heath Hocking
43858,91,111,15,5957,Away,Patrick Ryder
43859,74,71,15,5957,Away,Travis Colyer
43860,75,75,15,5957,Away,Ben Howlett
43861,38,65,13,5957,Away,Cale Hooker
43862,37,29,12,5957,Away,Jason Winderlich
43863,58,54,12,5957,Away,Tom Bellchambers
43864,32,41,11,5957,Away,Ariel Steinberg
43865,77,91,11,5957,Away,Joe Daniher
43866,10,19,3,5957,Away,Courtenay Dempsey
43867,17,11,3,5957,Away,Martin Gleeson
43868,102,152,34,5958,Home,Travis Boak
43869,75,101,25,5958,Home,Robbie Gray
43870,96,120,24,5958,Home,Oliver Wines
43871,92,67,22,5958,Home,Kane Cornes
43872,92,105,22,5958,Home,Thomas Jonas
43873,106,115,22,5958,Home,Chad Wingard
43874,93,99,21,5958,Home,Justin Westhoff
43875,92,93,19,5958,Home,Brad Ebert
43876,92,96,18,5958,Home,Angus Monfries
43877,64,78,17,5958,Home,Cameron OShea
43878,74,94,16,5958,Home,Jared Polec
43879,63,88,15,5958,Home,Hamish Hartlett
43880,60,52,15,5958,Home,Matthew Broadbent
43881,60,65,14,5958,Home,Jack Hombsch
43882,45,43,12,5958,Home,Andrew Moore
43883,33,44,11,5958,Home,Alipate Carlile
43884,37,31,11,5958,Home,Jasper Pittard
43885,66,95,11,5958,Home,Jake Neade
43886,54,85,10,5958,Home,Jay Schulz
43887,40,53,10,5958,Home,Jackson Trengove
43888,21,51,5,5958,Home,Matthew White
43889,53,58,5,5958,Home,Matthew Lobbe
43890,107,126,29,5958,Away,Brett Deledio
43891,97,94,29,5958,Away,Dustin Martin
43892,76,125,27,5958,Away,Bachar Houli
43893,85,96,24,5958,Away,Anthony Miles
43894,69,70,20,5958,Away,Shaun Grigg
43895,70,69,20,5958,Away,Brandon Ellis
43896,67,78,17,5958,Away,Alex Rance
43897,80,78,17,5958,Away,Dylan Grimes
43898,52,80,16,5958,Away,Trent Cotchin
43899,87,111,16,5958,Away,Nathan Gordon
43900,61,79,16,5958,Away,Reece Conca
43901,57,51,14,5958,Away,Chris Newman
43902,41,32,13,5958,Away,Nick Vlastuin
43903,88,76,12,5958,Away,Jack Riewoldt
43904,43,37,11,5958,Away,Nathan Foley
43905,76,96,11,5958,Away,Ivan Maric
43906,37,49,11,5958,Away,Shane Edwards
43907,45,51,10,5958,Away,Benjamin Griffiths
43908,31,37,10,5958,Away,Steven Morris
43909,38,32,9,5958,Away,Troy Chaplin
43910,37,35,9,5958,Away,Ricky Petterd
43911,10,16,1,5958,Away,Jake Batchelor
43912,90,121,26,5959,Home,Josh Caddy
43913,108,148,24,5959,Home,Joel Selwood
43914,92,113,20,5959,Home,Mitchell Duncan
43915,72,65,18,5959,Home,Andrew Mackie
43916,128,128,18,5959,Home,Tom Hawkins
43917,60,65,15,5959,Home,Corey Enright
43918,64,66,14,5959,Home,Jimmy Bartel
43919,61,64,14,5959,Home,Travis Varcoe
43920,54,49,14,5959,Home,Steven Motlop
43921,43,66,12,5959,Home,Mathew Stokes
43922,49,62,12,5959,Home,Cameron Guthrie
43923,44,47,10,5959,Home,Jared Rivers
43924,43,51,10,5959,Home,Harry Taylor
43925,59,59,10,5959,Home,Mitchell Brown
43926,40,43,10,5959,Home,George HSmith
43927,39,49,9,5959,Home,James Kelly
43928,43,59,9,5959,Home,Tom Lonergan
43929,79,90,9,5959,Home,Mark Blicavs
43930,63,62,7,5959,Home,Joshua Walker
43931,32,35,7,5959,Home,Jordan Murdoch
43932,20,29,6,5959,Home,Lincoln McCarthy
43933,13,19,5,5959,Home,Jackson Thurlow
43934,141,163,35,5959,Away,Nick Dal Santo
43935,132,133,35,5959,Away,Sam Gibson
43936,88,123,25,5959,Away,Brent Harvey
43937,69,67,22,5959,Away,Daniel Wells
43938,94,84,22,5959,Away,Levi Greenwood
43939,54,69,22,5959,Away,Ben Cunnington
43940,70,80,21,5959,Away,Andrew Swallow
43941,74,89,21,5959,Away,Samuel Wright
43942,71,78,20,5959,Away,Luke McDonald
43943,69,90,17,5959,Away,Scott Thompson
43944,130,168,15,5959,Away,Todd Goldstein
43945,97,109,13,5959,Away,Drew Petrie
43946,52,57,13,5959,Away,Michael Firrito
43947,49,66,13,5959,Away,Nathan Grima
43948,95,101,13,5959,Away,Jack Ziebell
43949,59,60,11,5959,Away,Aaron Black
43950,54,64,9,5959,Away,Lindsay Thomas
43951,37,41,9,5959,Away,Shaun Atley
43952,40,60,8,5959,Away,Ben Brown
43953,66,72,8,5959,Away,Kayne Turner
43954,15,25,5,5959,Away,Jamie MacMillan
43955,13,14,2,5959,Away,Ryan Bastinac
43956,99,98,32,5960,Home,Lachie Neale
43957,90,121,28,5960,Home,Stephen Hill
43958,124,156,28,5960,Home,Nathan Fyfe
43959,82,103,24,5960,Home,David Mundy
43960,112,92,23,5960,Home,Michael Barlow
43961,73,86,20,5960,Home,Danyle Pearce
43962,72,75,19,5960,Home,Cameron Sutcliffe
43963,65,75,14,5960,Home,Garrick Ibbotson
43964,49,63,13,5960,Home,Paul Duffield
43965,53,65,13,5960,Home,Matthew De Boer
43966,49,34,13,5960,Home,Tendai Mzungu
43967,81,89,13,5960,Home,Hayden Crozier
43968,61,63,12,5960,Home,Matthew Pavlich
43969,74,80,12,5960,Home,Michael Walters
43970,48,55,12,5960,Home,Lee Spurr
43971,41,40,11,5960,Home,Ryan Crowley
43972,35,43,10,5960,Home,Nicholas Suban
43973,100,118,9,5960,Home,Aaron Sandilands
43974,46,65,9,5960,Home,Christopher Mayne
43975,27,42,9,5960,Home,Zachary Clarke
43976,35,43,6,5960,Home,Zac Dawson
43977,19,14,2,5960,Home,Matthew Taberner
43978,123,114,33,5960,Away,Hamish Hartlett
43979,112,123,26,5960,Away,Oliver Wines
43980,95,121,21,5960,Away,Robbie Gray
43981,95,87,20,5960,Away,Justin Westhoff
43982,70,83,20,5960,Away,Matthew Broadbent
43983,70,79,18,5960,Away,Brad Ebert
43984,89,122,18,5960,Away,Chad Wingard
43985,76,66,17,5960,Away,Jared Polec
43986,71,81,17,5960,Away,Jake Neade
43987,59,64,16,5960,Away,Kane Cornes
43988,54,54,16,5960,Away,Travis Boak
43989,79,76,16,5960,Away,Jasper Pittard
43990,72,73,16,5960,Away,Jack Hombsch
43991,49,58,15,5960,Away,Cameron OShea
43992,69,85,13,5960,Away,Jay Schulz
43993,60,71,13,5960,Away,Jackson Trengove
43994,62,56,11,5960,Away,Angus Monfries
43995,44,32,11,5960,Away,Alipate Carlile
43996,54,62,11,5960,Away,Matthew White
43997,42,34,8,5960,Away,Andrew Moore
43998,38,33,6,5960,Away,Thomas Jonas
43999,80,106,5,5960,Away,Matthew Lobbe
44000,103,118,27,5961,Home,Josh P Kennedy
44001,133,158,26,5961,Home,Luke Parker
44002,137,155,23,5961,Home,Lance Franklin
44003,88,114,23,5961,Home,Kieren Jack
44004,74,111,23,5961,Home,Gary Rohan
44005,72,76,22,5961,Home,Daniel Hannebery
44006,63,76,20,5961,Home,Rhyce Shaw
44007,80,89,19,5961,Home,Ben McGlynn
44008,69,79,18,5961,Home,Nick Malceski
44009,87,112,17,5961,Home,Adam Goodes
44010,107,96,15,5961,Home,Kurt Tippett
44011,63,71,14,5961,Home,Jarrad McVeigh
44012,65,64,14,5961,Home,Harry Cunningham
44013,58,74,14,5961,Home,Jake Lloyd
44014,49,73,13,5961,Home,Nick Smith
44015,55,70,11,5961,Home,Lewis Jetta
44016,34,63,11,5961,Home,Dane Rampe
44017,34,55,10,5961,Home,Ted Richards
44018,60,66,10,5961,Home,Mike Pyke
44019,39,34,9,5961,Home,Heath Grundy
44020,39,28,9,5961,Home,Craig Bird
44021,41,44,8,5961,Home,Sam Reid
44022,95,87,28,5961,Away,Ben Cunnington
44023,75,104,24,5961,Away,Nick Dal Santo
44024,72,67,22,5961,Away,Samuel Wright
44025,69,92,21,5961,Away,Levi Greenwood
44026,87,105,20,5961,Away,Michael Firrito
44027,92,81,19,5961,Away,Brent Harvey
44028,56,74,19,5961,Away,Sam Gibson
44029,64,69,19,5961,Away,Shaun Atley
44030,76,61,18,5961,Away,Andrew Swallow
44031,101,86,15,5961,Away,Drew Petrie
44032,61,49,15,5961,Away,Daniel Wells
44033,53,62,15,5961,Away,Lindsay Thomas
44034,57,70,15,5961,Away,Jack Ziebell
44035,49,76,13,5961,Away,Luke McDonald
44036,72,105,12,5961,Away,Todd Goldstein
44037,57,75,11,5961,Away,Nathan Grima
44038,44,46,11,5961,Away,Ben Jacobs
44039,24,44,9,5961,Away,Scott Thompson
44040,56,69,8,5961,Away,Ben Brown
44041,30,27,7,5961,Away,Kayne Turner
44042,23,16,6,5961,Away,Ryan Bastinac
44043,13,10,2,5961,Away,Aaron Black
44044,106,113,29,5962,Home,William Langford
44045,134,143,27,5962,Home,Luke Hodge
44046,108,111,26,5962,Home,Sam Mitchell
44047,77,105,22,5962,Home,Jordan Lewis
44048,85,79,22,5962,Home,Bradley Hill
44049,75,76,20,5962,Home,Matthew Suckling
44050,79,80,20,5962,Home,Paul Puopolo
44051,100,101,19,5962,Home,Isaac Smith
44052,84,71,18,5962,Home,Liam Shiels
44053,97,108,17,5962,Home,Jarryd Roughead
44054,63,61,16,5962,Home,Grant Birchall
44055,76,76,16,5962,Home,Jack Gunston
44056,91,103,15,5962,Home,David Hale
44057,59,83,15,5962,Home,Luke Breust
44058,43,61,13,5962,Home,Josh Gibson
44059,64,60,13,5962,Home,Taylor Duryea
44060,47,61,12,5962,Home,Shaun Burgoyne
44061,30,35,11,5962,Home,Matthew Spangher
44062,57,70,11,5962,Home,Jonathon Ceglar
44063,29,36,10,5962,Home,Benjamin Stratton
44064,31,35,9,5962,Home,Brian Lake
44065,31,33,8,5962,Home,Jonathan Simpkin
44066,119,124,33,5962,Away,Travis Boak
44067,76,103,25,5962,Away,Robbie Gray
44068,105,106,25,5962,Away,Brad Ebert
44069,90,104,22,5962,Away,Alipate Carlile
44070,75,66,21,5962,Away,Kane Cornes
44071,84,86,20,5962,Away,Jay Schulz
44072,72,88,19,5962,Away,Jasper Pittard
44073,94,96,19,5962,Away,Jared Polec
44074,87,74,19,5962,Away,Oliver Wines
44075,51,48,18,5962,Away,Matthew Broadbent
44076,77,88,17,5962,Away,Hamish Hartlett
44077,72,76,16,5962,Away,Justin Westhoff
44078,46,52,14,5962,Away,Chad Wingard
44079,56,58,13,5962,Away,Cameron OShea
44080,54,77,13,5962,Away,Thomas Jonas
44081,42,64,13,5962,Away,Jack Hombsch
44082,45,57,11,5962,Away,Matthew White
44083,67,72,10,5962,Away,Angus Monfries
44084,35,39,7,5962,Away,Jackson Trengove
44085,30,27,7,5962,Away,Andrew Moore
44086,28,36,7,5962,Away,Jake Neade
44087,71,56,6,5962,Away,Matthew Lobbe
44088,100,112,29,5963,Home,Josh P Kennedy
44089,93,129,26,5963,Home,Nick Malceski
44090,68,60,25,5963,Home,Rhyce Shaw
44091,82,63,20,5963,Home,Daniel Hannebery
44092,56,74,20,5963,Home,Luke Parker
44093,70,82,18,5963,Home,Kieren Jack
44094,76,79,16,5963,Home,Kurt Tippett
44095,79,81,14,5963,Home,Lance Franklin
44096,84,80,13,5963,Home,Adam Goodes
44097,45,55,11,5963,Home,Ted Richards
44098,49,33,11,5963,Home,Jarrad McVeigh
44099,51,67,11,5963,Home,Heath Grundy
44100,58,66,11,5963,Home,Ben McGlynn
44101,51,64,11,5963,Home,Jake Lloyd
44102,47,70,9,5963,Home,Nick Smith
44103,61,75,9,5963,Home,Mike Pyke
44104,47,48,9,5963,Home,Harry Cunningham
44105,34,31,8,5963,Home,Craig Bird
44106,34,34,8,5963,Home,Sam Reid
44107,39,24,8,5963,Home,Dane Rampe
44108,32,29,7,5963,Home,Gary Rohan
44109,15,8,4,5963,Home,Lewis Jetta
44110,139,134,37,5963,Away,Jordan Lewis
44111,157,137,35,5963,Away,Luke Hodge
44112,146,146,33,5963,Away,Sam Mitchell
44113,96,89,32,5963,Away,Josh Gibson
44114,89,82,25,5963,Away,Grant Birchall
44115,87,101,24,5963,Away,Shaun Burgoyne
44116,95,98,23,5963,Away,Bradley Hill
44117,81,85,22,5963,Away,Liam Shiels
44118,78,105,22,5963,Away,Benjamin Stratton
44119,103,111,21,5963,Away,William Langford
44120,78,92,20,5963,Away,Brian Lake
44121,71,79,18,5963,Away,Matthew Suckling
44122,82,96,18,5963,Away,Jack Gunston
44123,98,108,17,5963,Away,Luke Breust
44124,61,49,17,5963,Away,Isaac Smith
44125,48,58,15,5963,Away,Matthew Spangher
44126,74,93,15,5963,Away,Ben McEvoy
44127,80,73,13,5963,Away,Jarryd Roughead
44128,51,56,10,5963,Away,Paul Puopolo
44129,29,52,9,5963,Away,Cyril Rioli
44130,37,31,9,5963,Away,Taylor Duryea
44131,51,59,7,5963,Away,David Hale
44132,96,82,26,5964,Home,Bryce Gibbs
44133,108,115,25,5964,Home,Tom Bell
44134,107,147,23,5964,Home,Sam Docherty
44135,93,108,21,5964,Home,Chris Judd
44136,97,103,21,5964,Home,Kade Simpson
44137,67,64,21,5964,Home,Marc Murphy
44138,74,83,19,5964,Home,Edward Curnow
44139,54,72,18,5964,Home,Andrew Carrazzo
44140,80,84,18,5964,Home,Andrejs Everitt
44141,60,84,18,5964,Home,Christopher Yarran
44142,81,87,17,5964,Home,Troy Menzel
44143,56,77,14,5964,Home,Simon White
44144,54,53,14,5964,Home,Patrick Cripps
44145,61,60,11,5964,Home,Cameron Wood
44146,38,33,11,5964,Home,Clem Smith
44147,54,60,10,5964,Home,Lachlan Henderson
44148,59,63,9,5964,Home,Sam Rowe
44149,45,49,9,5964,Home,Zach Tuohy
44150,30,35,8,5964,Home,Michael Jamison
44151,49,54,6,5964,Home,Liam Jones
44152,28,30,5,5964,Home,Kristian Jaksch
44153,4,4,1,5964,Home,Dale Thomas
44154,115,117,27,5964,Away,Taylor Hunt
44155,121,123,26,5964,Away,Brandon Ellis
44156,84,109,23,5964,Away,Anthony Miles
44157,101,120,23,5964,Away,Kamdyn Mcintosh
44158,67,103,21,5964,Away,Shane Edwards
44159,78,102,21,5964,Away,Bachar Houli
44160,98,115,21,5964,Away,Nick Vlastuin
44161,53,66,18,5964,Away,Brett Deledio
44162,58,112,18,5964,Away,Alex Rance
44163,89,89,17,5964,Away,Jack Riewoldt
44164,80,74,17,5964,Away,Shaun Grigg
44165,54,63,17,5964,Away,Trent Cotchin
44166,59,76,15,5964,Away,Jake Batchelor
44167,80,92,14,5964,Away,Sam Lloyd
44168,42,67,13,5964,Away,Troy Chaplin
44169,91,82,13,5964,Away,Ivan Maric
44170,53,51,13,5964,Away,Dustin Martin
44171,72,79,12,5964,Away,Benjamin Griffiths
44172,34,45,11,5964,Away,Dylan Grimes
44173,26,36,7,5964,Away,Chris Newman
44174,23,6,5,5964,Away,Nathan Gordon
44175,11,26,3,5964,Away,Steven Morris
44176,125,125,26,5965,Home,Tom McDonald
44177,104,99,25,5965,Home,Nathan Jones
44178,94,99,24,5965,Home,Daniel Cross
44179,85,91,24,5965,Home,Jack Viney
44180,87,119,21,5965,Home,Jeremy Howe
44181,105,121,20,5965,Home,Jeff Garlett
44182,80,81,20,5965,Home,Dom Tyson
44183,87,101,17,5965,Home,Jack Watts
44184,69,99,17,5965,Home,Aaron Vandenberg
44185,73,86,16,5965,Home,Lynden Dunn
44186,96,78,16,5965,Home,Ben Newton
44187,70,91,15,5965,Home,Colin Garland
44188,73,79,15,5965,Home,Jesse Hogan
44189,54,55,13,5965,Home,Christian Salem
44190,51,50,13,5965,Home,Jay KHarris
44191,42,73,12,5965,Home,Heritier Lumumba
44192,61,56,12,5965,Home,Neville Jetta
44193,51,48,11,5965,Home,Sam Frost
44194,41,45,10,5965,Home,Dean Kent
44195,69,86,9,5965,Home,Angus Brayshaw
44196,14,12,6,5965,Home,Jimmy Toumpas
44197,63,90,5,5965,Home,Mark Jamar
44198,101,107,29,5965,Away,Dion Prestia
44199,98,102,21,5965,Away,Michael Rischitelli
44200,73,96,21,5965,Away,Harley Bennell
44201,61,119,19,5965,Away,Gary Jnr Ablett
44202,80,79,18,5965,Away,Nick Malceski
44203,63,104,17,5965,Away,Steven May
44204,82,86,16,5965,Away,Jarrod Harbrow
44205,75,79,16,5965,Away,David Swallow
44206,65,56,16,5965,Away,Mitchell Hallahan
44207,58,44,16,5965,Away,Matt Shaw
44208,55,44,15,5965,Away,Trent McKenzie
44209,37,47,13,5965,Away,Kade Kolodjashnij
44210,62,89,13,5965,Away,Adam Saad
44211,70,71,12,5965,Away,Daniel Gorringe
44212,40,54,11,5965,Away,Greg Broughton
44213,68,64,11,5965,Away,Jack Martin
44214,36,56,8,5965,Away,Rory Thompson
44215,52,54,8,5965,Away,Alex Sexton
44216,65,75,6,5965,Away,Zac Smith
44217,44,30,6,5965,Away,Touk Miller
44218,16,15,5,5965,Away,Jarrod Garlett
44219,34,42,4,5965,Away,Sam Day
44220,111,98,35,5966,Home,Luke Parker
44221,94,127,30,5966,Home,Josh P Kennedy
44222,104,126,29,5966,Home,Kieren Jack
44223,99,133,26,5966,Home,Daniel Hannebery
44224,68,92,22,5966,Home,Jeremy Laidler
44225,80,93,20,5966,Home,Craig Bird
44226,78,98,18,5966,Home,Dane Rampe
44227,58,51,17,5966,Home,Rhyce Shaw
44228,54,71,17,5966,Home,Heath Grundy
44229,60,71,17,5966,Home,Harry Cunningham
44230,92,96,17,5966,Home,Isaac Heeney
44231,50,62,16,5966,Home,Dean Towers
44232,46,60,15,5966,Home,Gary Rohan
44233,57,63,15,5966,Home,Lewis Jetta
44234,51,78,14,5966,Home,Nick Smith
44235,45,27,13,5966,Home,Jake Lloyd
44236,59,90,12,5966,Home,Lance Franklin
44237,85,91,10,5966,Home,Kurt Tippett
44238,42,35,9,5966,Home,Adam Goodes
44239,38,45,9,5966,Home,Sam Reid
44240,34,61,8,5966,Home,Ted Richards
44241,65,65,5,5966,Home,Mike Pyke
44242,111,117,26,5966,Away,Dyson Heppell
44243,93,104,22,5966,Away,Jobe Watson
44244,72,66,21,5966,Away,Brendon Goddard
44245,95,91,20,5966,Away,Jake Melksham
44246,62,74,19,5966,Away,Dustin Fletcher
44247,75,106,19,5966,Away,Cale Hooker
44248,69,88,19,5966,Away,Michael Hurley
44249,68,76,19,5966,Away,David Zaharakis
44250,67,64,19,5966,Away,Travis Colyer
44251,99,95,19,5966,Away,Ben Howlett
44252,73,87,18,5966,Away,Paul Chapman
44253,62,59,18,5966,Away,Michael Hibberd
44254,73,75,17,5966,Away,Zachary Merrett
44255,53,69,14,5966,Away,Martin Gleeson
44256,61,70,13,5966,Away,Adam Cooney
44257,57,32,12,5966,Away,Brent Stanton
44258,58,61,11,5966,Away,Mark Baguley
44259,74,74,11,5966,Away,Patrick Ambrose
44260,41,45,9,5966,Away,Joe Daniher
44261,62,82,8,5966,Away,Tom Bellchambers
44262,16,25,4,5966,Away,Jake Carlisle
44263,3,1,1,5966,Away,David Myers
44264,83,108,33,5967,Home,Dayne Beams
44265,111,126,29,5967,Home,Daniel Rich
44266,104,105,24,5967,Home,Dayne Zorko
44267,75,82,22,5967,Home,Claye Beams
44268,81,95,20,5967,Home,Jack Redden
44269,91,85,20,5967,Home,Mitch Robinson
44270,79,86,19,5967,Home,Lewis Taylor
44271,79,71,18,5967,Home,Tom Rockliff
44272,75,73,17,5967,Home,Jed Adcock
44273,100,91,17,5967,Home,Allen Christensen
44274,81,90,17,5967,Home,Marco Paparone
44275,53,83,15,5967,Home,Daniel Merrett
44276,82,72,14,5967,Home,Joshua Green
44277,59,70,14,5967,Home,Jaden McGrath
44278,49,31,13,5967,Home,Rohan Bewick
44279,44,69,13,5967,Home,Justin Clarke
44280,41,44,13,5967,Home,James Aish
44281,87,67,12,5967,Home,Stefan Martin
44282,38,36,11,5967,Home,Ryan Lester
44283,76,96,10,5967,Home,Matthew Leuenberger
44284,44,49,9,5967,Home,Daniel McStay
44285,33,11,4,5967,Home,Sam Mayes
44286,105,111,31,5967,Away,Dane Swan
44287,83,98,31,5967,Away,Taylor Adams
44288,104,113,25,5967,Away,Scott Pendlebury
44289,102,107,21,5967,Away,Jarryd Blair
44290,88,136,19,5967,Away,Steele Sidebottom
44291,70,90,19,5967,Away,Tom Langdon
44292,68,76,17,5967,Away,Travis Cloke
44293,70,83,17,5967,Away,Jesse White
44294,59,71,16,5967,Away,Travis Varcoe
44295,59,73,16,5967,Away,Ben Sinclair
44296,96,87,16,5967,Away,Jamie Elliott
44297,39,66,15,5967,Away,Jackson Ramsay
44298,76,71,14,5967,Away,Alan Toovey
44299,57,53,13,5967,Away,Marley Williams
44300,67,73,13,5967,Away,Brodie Grundy
44301,63,85,12,5967,Away,Jack Crisp
44302,64,58,11,5967,Away,Tyson Goldsack
44303,61,77,11,5967,Away,Alex Fasolo
44304,32,53,10,5967,Away,Nathan Brown
44305,25,31,8,5967,Away,Adam Oxley
44306,25,38,6,5967,Away,Jack Frost
44307,13,11,5,5967,Away,Jordan De Goey
44308,113,101,33,5968,Home,Matthew Boyd
44309,107,80,31,5968,Home,Jackson Macrae
44310,83,97,24,5968,Home,Mitchell Wallis
44311,97,97,24,5968,Home,Lin Jong
44312,72,77,22,5968,Home,Stewart Crameri
44313,113,109,22,5968,Home,Luke Dahlhaus
44314,82,103,22,5968,Home,Jason Johannisen
44315,104,126,22,5968,Home,Marcus Bontempelli
44316,60,63,18,5968,Home,Robert Murphy
